Time [s], Distance [m]
154.183454, 6.168057
154.234692, 6.168057
154.283257, 6.168057
154.333336, 6.168057
154.433338, 6.294811
154.490718, 6.294811
154.533375, 6.313673
154.583292, 6.313673
154.633279, 6.313673
154.733689, 6.439207
154.785005, 6.439207
154.833252, 6.439207
154.987995, 6.510276
155.035545, 6.510276
155.083281, 6.510276
155.187169, 6.581284
155.233634, 6.581284
155.283402, 6.581284
155.333534, 6.599851
155.383341, 6.599851
155.433519, 6.599851
155.483332, 6.599851
155.533380, 6.670190
155.588287, 6.670190
155.633280, 6.670190
155.792079, 6.790692
155.833238, 6.790692
155.883271, 6.790692
156.033636, 6.859817
156.087011, 6.859817
156.133357, 6.859817
156.195942, 6.876916
156.251714, 6.876916
156.284345, 6.876916
156.334316, 6.876916
156.387483, 6.876916
156.494493, 6.944686
156.535121, 6.944686
156.591617, 6.944686
156.684861, 7.061930
156.734424, 7.061930
156.887854, 7.128106
156.933350, 7.128106
156.986776, 7.128106
157.041348, 7.128106
157.133613, 7.194240
157.184421, 7.194240
157.233429, 7.211425
157.284985, 7.211425
157.334535, 7.211425
156.767745, 7.211425
156.817915, 7.276335
156.867944, 7.276335
156.917929, 7.276335
156.967974, 7.276335
157.017780, 7.342000
157.068851, 7.342000
157.119427, 7.342000
157.167908, 7.342000
157.317832, 7.406321
157.371347, 7.406321
157.418026, 7.533832
157.469297, 7.533832
157.522413, 7.533832
157.580253, 7.533832
157.618934, 7.533832
157.717873, 7.533832
157.772421, 7.533832
157.832434, 7.533832
157.870340, 7.533832
157.917894, 7.533832
157.968116, 7.533832
158.019584, 7.533832
158.077097, 7.595571
158.117856, 7.595571
158.168591, 7.595571
158.221259, 7.595571
158.369863, 7.658127
158.417892, 7.658127
158.467738, 7.718700
158.517956, 7.718700
158.568152, 7.718700
158.617913, 7.718700
158.720049, 7.779388
158.768051, 7.779388
158.818119, 7.779388
158.868414, 7.838680
158.918778, 7.838680
158.967899, 7.838680
159.017893, 7.838680
159.068465, 7.898191
159.117821, 7.898191
159.168752, 7.898191
159.219050, 7.898191
159.269937, 7.956292
159.317792, 7.956292
159.369702, 7.956292
159.419279, 7.956292
159.467815, 8.014653
159.521276, 8.014653
159.568741, 8.014653
159.668717, 8.071755
159.718007, 8.071755
159.768041, 8.071755
159.817811, 8.071755
159.867756, 8.186016
159.919026, 8.186016
159.968067, 8.186016
160.017979, 8.186016
160.118141, 8.228000
160.167808, 8.228000
160.220860, 8.228000
160.268419, 8.242225
160.323336, 8.242225
160.367825, 8.242225
160.572055, 8.340236
160.625968, 8.340236
160.671481, 8.340236
160.717750, 8.354840
160.769543, 8.354840
160.818334, 8.354840
160.973740, 8.446255
161.017787, 8.446255
161.070097, 8.446255
161.117897, 8.465538
161.167900, 8.465538
161.237669, 8.465538
161.270192, 8.465538
161.317831, 8.519436
161.367872, 8.519436
161.418066, 8.519436
161.467681, 8.519436
161.571334, 8.574129
161.617802, 8.574129
161.668323, 8.574129
161.720131, 8.574129
161.817871, 8.669087
161.868012, 8.669087
161.923402, 8.669087
162.017736, 8.722114
162.067806, 8.722114
162.167688, 8.775405
162.220247, 8.775405
162.268193, 8.775405
162.368549, 8.828109
162.418392, 8.828109
162.467730, 8.841917
162.522547, 8.841917
162.567974, 8.841917
162.617772, 8.841917
162.667885, 8.841917
162.820120, 8.934845
162.867712, 8.934845
162.918372, 8.934845
162.969808, 8.934845
163.019344, 8.947164
163.068036, 8.947164
163.118866, 8.947164
163.168087, 9.000907
163.223747, 9.000907
163.267758, 9.000907
163.417809, 9.094177
163.522657, 9.107959
163.572342, 9.107959
163.617819, 9.107959
163.667790, 9.107959
163.723817, 9.107959
163.768966, 9.160871
163.817710, 9.160871
163.868305, 9.160871
163.919971, 9.160871
163.969660, 9.213661
164.017928, 9.213661
164.072766, 9.213661
164.117727, 9.213661
164.168305, 9.213661
164.219002, 9.267200
164.271851, 9.267200
164.317821, 9.267200
164.369654, 9.267200
164.422564, 9.319702
164.467861, 9.319702
164.519154, 9.319702
164.568118, 9.319702
164.621449, 9.319702
164.668555, 9.319702
164.817826, 9.408719
164.869796, 9.408719
164.917878, 9.408719
164.967785, 9.426028
165.018229, 9.426028
165.076617, 9.426028
165.167752, 9.480317
165.217898, 9.480317
165.268523, 9.534013
165.320911, 9.534013
165.371997, 9.534013
165.417707, 9.534013
165.467824, 9.587910
165.517803, 9.587910
165.567710, 9.587910
165.622371, 9.642637
165.669193, 9.642637
165.717860, 9.642637
165.767784, 9.642637
165.817941, 9.642637
166.018129, 9.738680
166.070813, 9.738680
166.117854, 9.809391
166.167742, 9.809391
166.220757, 9.809391
166.270428, 9.809391
166.317938, 9.808825
166.367880, 9.808825
166.418714, 9.808825
166.479433, 9.921002
166.517871, 9.921002
166.567762, 9.921002
166.619686, 9.921002
166.675524, 9.919828
166.717921, 9.919828
166.768033, 9.919828
166.818670, 9.919828
166.867777, 9.919828
167.017926, 10.019193
167.068532, 10.019193
167.117827, 10.019193
167.171821, 10.019193
167.318306, 10.075033
167.370501, 10.075033
167.418515, 10.075033
167.468800, 10.075033
167.519607, 10.147832
167.570184, 10.147832
167.624253, 10.147832
167.667726, 10.204741
167.721871, 10.204741
167.767773, 10.204741
167.819906, 10.204741
167.920175, 10.247815
167.969745, 10.247815
168.018712, 10.247815
168.118736, 10.307030
168.168256, 10.307030
168.270239, 10.365578
168.320651, 10.365578
168.367805, 10.365578
168.467740, 10.425667
168.519305, 10.425667
168.569258, 10.425667
168.721255, 10.487694
168.769716, 10.487694
168.918611, 10.549633
168.973561, 10.549633
169.017900, 10.549633
169.075436, 10.549633
169.217870, 10.565102
169.267755, 10.565102
169.319419, 10.626788
169.367924, 10.626788
169.418095, 10.626788
169.467831, 10.626788
169.571897, 10.730676
169.617759, 10.730676
169.667695, 10.730676
169.717832, 10.730676
169.817848, 10.798421
169.870090, 10.798421
169.918100, 10.798421
170.017749, 10.860199
170.067726, 10.860199
170.117827, 10.860199
170.168269, 10.860199
170.220571, 10.875592
170.268076, 10.875592
170.319752, 10.875592
170.370923, 10.875592
170.419202, 10.938003
170.467933, 10.938003
170.517736, 10.938003
170.568297, 10.938003
170.618559, 11.002116
170.671050, 11.002116
170.719670, 11.002116
170.767846, 11.002116
170.867898, 11.114549
170.918481, 11.114549
170.969690, 11.114549
171.117752, 11.130395
171.167877, 11.130395
171.219249, 11.130395
171.268924, 11.260989
171.317895, 11.260989
171.371327, 11.260989
171.420685, 11.260989
171.519569, 11.310339
171.567798, 11.310339
171.617992, 11.327301
171.667884, 11.327301
171.717744, 11.327301
171.767892, 11.327301
171.868526, 11.445359
171.927350, 11.445359
171.967807, 11.462370
172.027385, 11.462370
172.067943, 11.462370
172.123420, 11.462370
172.167911, 11.462370
172.220573, 11.529720
172.268049, 11.529720
172.317829, 11.529720
172.368260, 11.529720
172.419017, 11.598349
172.472285, 11.598349
172.517894, 11.598349
172.569966, 11.598349
172.617822, 11.598349
172.671242, 11.666455
172.719321, 11.666455
172.771375, 11.666455
172.817782, 11.666455
172.867891, 11.735014
172.919111, 11.735014
172.967841, 11.735014
173.017822, 11.735014
173.119072, 11.804019
173.174171, 11.804019
173.318779, 11.925274
173.367785, 11.925274
173.417942, 11.942075
173.475586, 11.942075
173.517790, 11.942075
173.568316, 11.942075
173.667845, 12.062750
173.717959, 12.062750
173.767950, 12.062750
173.818539, 12.062750
173.922511, 12.132568
173.967942, 12.132568
174.018760, 12.218807
174.068196, 12.218807
174.118172, 12.218807
174.168380, 12.218807
174.268064, 12.271268
174.317783, 12.271268
174.368861, 12.271268
174.422190, 12.271268
174.467766, 12.288476
174.517995, 12.288476
174.568595, 12.288476
174.618783, 12.288476
174.669463, 12.288476
174.817820, 12.358563
174.869648, 12.358563
174.971351, 12.480281
175.018642, 12.480281
175.167803, 12.549335
175.218136, 12.549335
175.267717, 12.549335
175.318065, 12.566953
175.368898, 12.566953
175.418730, 12.566953
175.471362, 12.566953
175.517890, 12.566953
175.567878, 12.636519
175.620461, 12.636519
175.667917, 12.636519
175.717766, 12.636519
175.768145, 12.636519
175.918061, 12.758946
175.971261, 12.758946
176.018027, 12.758946
176.121925, 12.828492
176.168035, 12.828492
176.217800, 12.828492
176.380984, 12.898501
176.419203, 12.898501
176.467772, 12.898501
176.518403, 12.915552
176.567985, 12.915552
176.618734, 12.915552
176.771760, 13.037598
176.821489, 13.037598
176.867952, 13.054845
176.917859, 13.054845
176.968024, 13.054845
177.018558, 13.054845
177.069169, 13.054845
177.117828, 13.125038
177.167806, 13.125038
177.217836, 13.125038
177.268163, 13.125038
177.320559, 13.193655
177.367717, 13.193655
177.419400, 13.193655
177.471961, 13.193655
177.518354, 13.262619
177.567758, 13.262619
177.617740, 13.262619
177.670241, 13.330962
177.718974, 13.330962
177.767821, 13.330962
177.818031, 13.330962
177.869114, 13.400677
177.917876, 13.400677
177.967703, 13.400677
178.017817, 13.468749
178.069409, 13.468749
178.117976, 13.468749
178.169423, 13.468749
178.268195, 13.590012
178.317906, 13.590012
178.367722, 13.590012
178.468625, 13.607000
178.518617, 13.607000
178.571423, 13.675179
178.620185, 13.675179
178.669328, 13.675179
178.735779, 13.675179
178.767718, 13.744723
178.817798, 13.744723
178.870147, 13.744723
178.922530, 13.744723
179.019598, 13.865590
179.067835, 13.865590
179.119444, 13.865590
179.217826, 13.935197
179.270349, 13.935197
179.320986, 13.952645
179.371245, 13.952645
179.417873, 13.952645
179.468535, 13.952645
179.519456, 14.022718
179.567868, 14.022718
179.618439, 14.022718
179.717799, 14.144249
179.768157, 14.144249
179.817798, 14.144249
179.868063, 14.144249
179.917852, 14.161006
179.971578, 14.161006
180.017817, 14.161006
180.068411, 14.161006
180.119205, 14.230221
180.167770, 14.230221
180.217747, 14.230221
180.268098, 14.230221
180.319146, 14.369791
180.376163, 14.369791
180.417886, 14.369791
180.468656, 14.369791
180.520410, 14.369791
180.617939, 14.369791
180.668000, 14.369791
180.723925, 14.439086
180.767953, 14.439086
180.817860, 14.439086
180.868051, 14.439086
180.972410, 14.525098
181.017889, 14.525098
181.069526, 14.525098
181.172005, 14.629039
181.217864, 14.629039
181.268441, 14.629039
181.318741, 14.629039
181.420839, 14.698879
181.467955, 14.698879
181.517805, 14.698879
181.570916, 14.715358
181.619254, 14.715358
181.667859, 14.715358
181.719280, 14.715358
181.768011, 14.784647
181.823671, 14.784647
181.869358, 14.784647
181.970256, 14.854291
182.019641, 14.854291
182.071865, 14.923287
182.117765, 14.923287
182.167761, 14.923287
182.217877, 14.923287
182.270222, 14.991734
182.327742, 14.991734
182.367736, 14.991734
182.423249, 14.991734
182.467753, 14.991734
182.517998, 15.060531
182.570044, 15.060531
182.617732, 15.060531
182.674773, 15.060531
182.721629, 15.129783
182.767754, 15.129783
182.817944, 15.129783
182.870687, 15.198393
182.917988, 15.198393
182.968986, 15.198393
183.027199, 15.198393
183.067887, 15.198393
183.122462, 15.335655
183.167750, 15.335655
183.217877, 15.335655
183.367744, 15.387978
183.417923, 15.387978
183.472465, 15.404428
183.518591, 15.404428
183.567756, 15.404428
183.623387, 15.532707
183.667755, 15.532707
183.721760, 15.532707
183.771557, 15.532707
183.817947, 15.540881
183.868624, 15.540881
183.920340, 15.540881
184.069658, 15.663598
184.118524, 15.663598
184.168554, 15.675838
184.220289, 15.675838
184.267765, 15.675838
184.324449, 15.675838
184.367794, 15.675838
184.467944, 15.788155
184.519052, 15.788155
184.567827, 15.788155
184.618273, 15.788155
184.670464, 15.809978
184.725611, 15.809978
184.768717, 15.809978
184.819657, 15.809978
184.917855, 15.927633
184.968871, 15.927633
185.019414, 16.011859
185.067827, 16.011859
185.118734, 16.011859
185.175283, 16.011859
185.220955, 16.011859
185.368195, 16.009379
185.417948, 16.009379
185.471833, 16.009379
185.517964, 16.009379
185.624686, 16.127084
185.667835, 16.127084
185.717875, 16.142447
185.769336, 16.142447
185.818744, 16.142447
185.871946, 16.142447
185.918464, 16.209552
185.968102, 16.209552
186.017813, 16.209552
186.067841, 16.345290
186.118585, 16.345290
186.168106, 16.345290
186.219465, 16.345290
186.270089, 16.345290
186.317870, 16.343925
186.369251, 16.343925
186.418145, 16.343925
186.525219, 16.462256
186.567777, 16.462256
186.618183, 16.462256
186.667744, 16.479385
186.719050, 16.479385
186.771360, 16.479385
186.817877, 16.479385
186.867834, 16.479385
186.919355, 16.546525
186.977387, 16.546525
187.026923, 16.546525
187.067929, 16.546525
187.117955, 16.682402
187.171337, 16.682402
187.218010, 16.682402
187.367808, 16.682402
187.417674, 16.682402
187.471706, 16.749745
187.517835, 16.749745
187.570614, 16.749745
187.618034, 16.749745
187.718369, 16.861541
187.772153, 16.861541
187.817925, 16.883662
187.877989, 16.883662
187.918587, 16.883662
187.968886, 16.883662
188.079178, 17.000092
188.119322, 17.000092
188.168641, 17.000092
188.220301, 17.016669
188.279261, 17.016669
188.317840, 17.016669
188.369665, 17.082903
188.417834, 17.082903
188.471002, 17.082903
188.521244, 17.082903
188.617810, 17.199509
188.667719, 17.199509
188.717763, 17.215342
188.770223, 17.215342
188.820635, 17.215342
188.867881, 17.215342
188.920851, 17.281541
188.330259, 17.281541
188.380255, 17.281541
188.430290, 17.281541
188.480515, 17.281541
188.530313, 17.348301
188.586910, 17.348301
188.640950, 17.348301
188.681053, 17.348301
188.730399, 17.348301
188.781151, 17.414406
188.836606, 17.414406
188.880814, 17.414406
188.930827, 17.414406
188.980560, 17.480117
189.030524, 17.480117
189.080951, 17.480117
189.130582, 17.480117
189.182271, 17.547108
189.230321, 17.547108
189.283254, 17.547108
189.331148, 17.547108
189.380289, 17.680644
189.432102, 17.680644
189.480377, 17.680644
189.533677, 17.680644
189.581626, 17.680644
189.631871, 17.680644
189.680550, 17.680644
189.733505, 17.680644
189.780871, 17.680644
189.932306, 17.796739
189.981295, 17.796739
190.080295, 17.862892
190.133082, 17.862892
190.180447, 17.862892
190.230524, 17.879743
190.281188, 17.879743
190.330326, 17.879743
190.381217, 17.944748
190.434604, 17.944748
190.480636, 17.944748
190.530217, 17.944748
190.580261, 18.010347
190.630197, 18.010347
190.681053, 18.010347
190.733726, 18.010347
190.786442, 18.010347
190.831377, 18.075295
190.881847, 18.075295
190.938542, 18.075295
190.980201, 18.075295
191.080669, 18.185140
191.131806, 18.185140
191.230846, 18.255274
191.280320, 18.255274
191.330467, 18.255274
191.381062, 18.255274
191.430796, 18.271610
191.480267, 18.271610
191.530293, 18.271610
191.582263, 18.271610
191.631574, 18.271610
191.786548, 18.336172
191.830395, 18.336172
191.881002, 18.401036
191.934556, 18.401036
191.981663, 18.401036
192.030271, 18.401036
192.081755, 18.401036
192.234220, 18.509599
192.282205, 18.509599
192.330271, 18.509599
192.380348, 18.530713
192.430169, 18.530713
192.480620, 18.530713
192.533979, 18.530713
192.580606, 18.594577
192.633785, 18.594577
192.683345, 18.594577
192.780277, 18.660013
192.830319, 18.660013
192.980293, 18.757412
193.032520, 18.757412
193.085190, 18.636965
193.139486, 18.636965
193.189811, 18.636965
193.230187, 18.636965
193.280261, 18.636965
193.382206, 18.574588
193.432227, 18.574588
193.530265, 18.470817
193.580349, 18.470817
193.731689, 18.376495
193.780389, 18.376495
193.830269, 18.354686
193.888990, 18.354686
193.930178, 18.354686
194.083135, 18.195234
194.131594, 18.195234
194.230969, 18.090822
194.281531, 18.090822
194.332664, 18.090822
194.380265, 18.090822
194.480173, 18.005129
194.530312, 18.005129
194.580459, 18.005129
194.684520, 17.901879
194.733898, 17.901879
194.880441, 17.807938
194.934526, 17.807938
194.980313, 17.788380
195.030579, 17.788380
195.080739, 17.788380
195.134087, 17.696567
195.180368, 17.696567
195.230276, 17.696567
195.286138, 17.507154
195.330606, 17.507154
195.380361, 17.507154
195.480348, 17.513337
195.531354, 17.513337
195.583386, 17.513337
195.630194, 17.323011
195.681908, 17.323011
195.736787, 17.323011
195.784720, 17.328198
195.830275, 17.328198
195.880758, 17.328198
195.932420, 17.328198
195.980318, 17.234717
196.035601, 17.234717
196.080266, 17.234717
196.189868, 17.141255
196.230230, 17.141255
196.333829, 17.046923
196.388628, 17.046923
196.430293, 17.046923
196.480405, 17.046923
196.530537, 16.951613
196.585206, 16.951613
196.634526, 16.951613
196.680393, 16.856219
196.730214, 16.856219
196.780404, 16.856219
196.833428, 16.856219
196.880299, 16.757961
196.933536, 16.757961
196.980635, 16.757961
197.031403, 16.757961
197.081560, 16.659721
197.131356, 16.659721
197.180856, 16.659721
197.234595, 16.659721
197.287320, 16.659721
197.331846, 16.561499
197.380244, 16.561499
197.431191, 16.561499
197.589686, 16.388780
197.630906, 16.388780
197.681548, 16.388780
197.732800, 16.388780
197.780356, 16.364309
197.831652, 16.364309
197.881698, 16.364309
197.931732, 16.364309
197.980947, 16.166285
198.030222, 16.166285
198.080552, 16.166285
198.133021, 16.166285
198.183627, 16.166285
198.230263, 16.166285
198.282215, 16.166285
198.330254, 16.067344
198.380312, 16.067344
198.435117, 16.067344
198.481135, 16.067344
198.532150, 15.968419
198.585008, 15.968419
198.630436, 15.968419
198.680194, 15.968419
198.742090, 15.968419
198.786146, 15.869602
198.831097, 15.869602
198.889747, 15.869602
198.932395, 15.770799
198.981719, 15.770799
199.030854, 15.770799
199.086001, 15.770799
199.130285, 15.770799
199.233680, 15.597770
199.280318, 15.597770
199.330597, 15.597770
199.389868, 15.597770
199.430296, 15.573417
199.480244, 15.573417
199.533746, 15.573417
199.586739, 15.573417
199.681185, 15.399527
199.733499, 15.399527
199.781703, 15.399527
199.834975, 15.399527
199.930199, 15.300965
199.987489, 15.300965
200.030340, 15.300965
200.083794, 15.275536
200.134761, 15.275536
200.180311, 15.275536
200.281724, 15.177076
200.332324, 15.177076
200.380321, 15.077544
200.438106, 15.077544
200.482388, 15.077544
200.530219, 15.077544
200.580453, 15.077544
200.632897, 14.978109
200.681873, 14.978109
200.730257, 14.978109
200.781715, 14.978109
200.930363, 14.879682
200.981066, 14.879682
201.080352, 14.705362
201.130981, 14.705362
201.230250, 14.606049
201.280350, 14.606049
201.380323, 14.581720
201.431212, 14.581720
201.481592, 14.581720
201.533764, 14.581720
201.683086, 14.482419
201.733995, 14.482419
201.780664, 14.283009
201.831584, 14.283009
201.882059, 14.283009
201.930356, 14.283009
201.986248, 14.284005
202.030212, 14.284005
202.082539, 14.284005
202.131086, 14.284005
202.180351, 14.284005
202.234381, 14.185887
202.282026, 14.185887
202.330352, 14.185887
202.382753, 14.185887
202.530442, 14.087776
202.584639, 14.087776
202.630286, 14.087776
202.780337, 13.914816
202.830230, 13.914816
202.885184, 13.891577
202.930303, 13.891577
202.980272, 13.891577
203.030897, 13.891577
203.081702, 13.792493
203.131205, 13.792493
203.180389, 13.792493
203.236941, 13.792493
203.280360, 13.792493
203.380397, 13.619724
203.430286, 13.619724
203.480366, 13.619724
203.533654, 13.619724
203.580340, 13.596491
203.633882, 13.596491
203.680296, 13.596491
203.730282, 13.596491
203.787017, 13.596491
203.830233, 13.498500
203.882808, 13.498500
203.930438, 13.498500
203.980562, 13.498500
204.030780, 13.498500
204.132364, 13.399592
204.180841, 13.399592
204.230400, 13.399592
204.286169, 13.300618
204.331282, 13.300618
204.380316, 13.300618
204.431062, 13.300618
204.480286, 13.101835
204.531650, 13.101835
204.582401, 13.101835
204.730293, 13.027174
204.780339, 13.027174
204.880353, 12.927297
204.931105, 12.927297
204.980714, 12.927297
205.030353, 12.927297
205.181041, 12.827428
205.230210, 12.827428
205.281254, 12.803209
205.330500, 12.803209
205.383218, 12.803209
205.431363, 12.803209
205.480786, 12.703348
205.530433, 12.703348
205.580387, 12.703348
205.632691, 12.703348
205.682420, 12.603560
205.733478, 12.603560
205.780533, 12.603560
205.834049, 12.603560
205.880623, 12.503778
205.932767, 12.503778
205.985986, 12.503778
206.033749, 12.404999
206.080738, 12.404999
206.130332, 12.404999
206.180381, 12.404999
206.230500, 12.305229
206.280235, 12.305229
206.330773, 12.305229
206.380252, 12.105705
206.434576, 12.105705
206.480751, 12.105705
206.630329, 12.031155
206.686897, 12.031155
206.730361, 12.031155
206.781127, 12.031155
206.830238, 12.031155
206.987883, 11.931470
207.030841, 11.931470
207.082325, 11.931470
207.230489, 11.831789
207.280456, 11.831789
207.331605, 11.806590
207.381841, 11.806590
207.430263, 11.806590
207.583816, 11.641488
207.631659, 11.641488
207.730338, 11.533838
207.785685, 11.533838
207.830386, 11.533838
207.880503, 11.510639
207.931340, 11.510639
207.984389, 11.510639
208.030360, 11.510639
208.180432, 11.337578
208.233399, 11.337578
208.335128, 11.238986
208.381727, 11.238986
208.531183, 11.149441
208.580399, 11.149441
208.732940, 11.043813
208.783043, 11.043813
208.833512, 11.043813
208.883100, 10.934197
208.931426, 10.934197
208.980625, 10.934197
209.030811, 10.934197
209.181101, 10.850768
209.236961, 10.850768
209.284777, 10.829634
209.332824, 10.829634
209.381976, 10.829634
209.480269, 10.646701
209.530184, 10.646701
209.580245, 10.646701
209.638246, 10.646701
209.680640, 10.646701
209.734764, 10.637660
209.780356, 10.637660
209.830584, 10.637660
209.880355, 10.637660
209.930234, 10.637660
209.980446, 10.542151
210.030186, 10.542151
210.081857, 10.542151
210.131650, 10.542151
210.180554, 10.542151
210.231721, 10.445701
210.280295, 10.445701
210.332206, 10.445701
210.380271, 10.349202
210.434281, 10.349202
210.481606, 10.349202
210.532123, 10.349202
210.583468, 10.253758
210.633045, 10.253758
210.681774, 10.253758
210.781417, 10.155322
210.830183, 10.155322
210.883255, 10.155322
210.930544, 10.057888
210.981084, 10.057888
211.032960, 10.057888
211.081049, 10.057888
211.132572, 9.959458
211.180261, 9.959458
211.231999, 9.959458
211.280763, 9.861033
211.330942, 9.861033
211.380633, 9.861033
211.480425, 9.687360
211.531383, 9.687360
211.581612, 9.687360
211.730218, 9.586946
211.780226, 9.586946
211.832138, 9.561879
211.880749, 9.561879
211.930702, 9.561879
212.031841, 9.396261
212.080320, 9.396261
212.131790, 9.396261
212.282887, 9.288866
212.333962, 9.288866
212.380263, 9.265798
212.432001, 9.265798
212.483214, 9.265798
212.532039, 9.265798
212.630349, 9.101240
212.682343, 9.101240
212.731598, 9.101240
212.831311, 8.994898
212.882157, 8.994898
212.933904, 8.872532
212.981056, 8.872532
213.034111, 8.872532
213.081802, 8.872532
213.132625, 8.775275
213.180252, 8.775275
213.231658, 8.775275
213.281441, 8.775275
213.330318, 8.777273
213.380638, 8.777273
213.430761, 8.777273
213.488557, 8.680018
213.531349, 8.680018
213.583856, 8.680018
213.630244, 8.680018
213.681549, 8.680018
213.730339, 8.680018
213.885754, 8.507536
213.932954, 8.507536
213.980306, 8.507536
214.080507, 8.410286
214.130326, 8.410286
214.231257, 8.386224
214.283653, 8.386224
214.338097, 8.386224
214.480438, 8.287977
214.530282, 8.287977
214.630275, 8.113592
214.680387, 8.113592
214.830212, 8.023384
214.882181, 8.023384
214.930597, 7.990330
214.984232, 7.990330
215.030521, 7.990330
215.080587, 7.990330
215.231800, 7.825985
215.282176, 7.825985
215.381981, 7.719793
215.430315, 7.719793
215.482085, 7.719793
215.630454, 7.697732
215.680276, 7.697732
215.833096, 7.526436
215.880386, 7.526436
215.930238, 7.505375
215.989849, 7.505375
216.032258, 7.505375
216.081131, 7.410217
216.133882, 7.410217
216.181202, 7.410217
216.230247, 7.410217
216.280570, 7.410217
216.330247, 7.315059
216.380719, 7.315059
216.430345, 7.315059
216.480536, 7.315059
216.538713, 7.219902
216.585293, 7.219902
216.637742, 7.219902
216.680312, 7.219902
216.780479, 7.049650
216.830576, 7.049650
216.883622, 7.049650
216.980373, 6.928476
217.031777, 6.928476
217.080314, 6.928476
217.130328, 6.928476
217.181754, 6.928476
217.234298, 6.831359
217.285908, 6.831359
217.333895, 6.831359
217.380306, 6.831359
217.430363, 6.831359
217.480294, 6.833358
217.530430, 6.833358
217.585978, 6.833358
217.632218, 6.636092
217.680628, 6.636092
217.730300, 6.636092
217.781899, 6.636092
217.834063, 6.536977
217.880484, 6.536977
217.930448, 6.536977
218.080472, 6.462883
218.130435, 6.462883
218.230953, 6.438863
218.280446, 6.438863
218.331600, 6.438863
218.382428, 6.438863
218.433589, 6.338750
218.482008, 6.338750
218.531287, 6.338750
218.633994, 6.238637
218.685956, 6.238637
218.834872, 6.138525
218.882865, 6.138525
218.930305, 6.138525
218.980635, 6.038447
219.037761, 6.038447
219.080376, 6.038447
219.131231, 6.038447
219.186462, 5.839257
219.233987, 5.839257
219.281578, 5.839257
219.331264, 5.839257
219.381132, 5.839257
219.434900, 5.839257
219.480366, 5.839257
219.580412, 5.664088
219.630772, 5.664088
219.680423, 5.639068
219.736597, 5.639068
219.780458, 5.639068
219.831329, 5.538991
219.882466, 5.538991
219.940091, 5.538991
219.981046, 5.538991
220.033847, 5.538991
220.080468, 5.438913
220.130328, 5.438913
220.180906, 5.438913
220.232083, 5.438913
220.286792, 5.438913
220.330335, 5.238759
220.381101, 5.238759
220.430721, 5.238759
220.532632, 5.238759
220.583493, 5.238759
220.115178, 5.063656
220.170657, 5.063656
220.218744, 5.063656
220.415655, 4.963579
220.465136, 4.963579
220.515358, 4.963579
220.665299, 4.863535
220.715529, 4.863535
220.766304, 4.838515
220.822546, 4.838515
220.865181, 4.838515
220.916590, 4.838515
220.974813, 4.738471
221.016119, 4.738471
221.065264, 4.738471
221.115772, 4.738471
221.165149, 4.738471
221.215193, 4.638394
221.269398, 4.638394
221.315881, 4.638394
221.422857, 4.464323
221.465082, 4.464323
221.519681, 4.464323
221.570883, 4.439304
221.615217, 4.439304
221.669286, 4.439304
221.715211, 4.339259
221.771561, 4.339259
221.822073, 4.339259
221.868600, 4.239214
221.921241, 4.239214
221.965254, 4.239214
222.015769, 4.139170
222.065180, 4.139170
222.115154, 4.139170
222.169049, 4.139170
222.216462, 4.039125
222.265158, 4.039125
222.315141, 4.039125
222.367336, 4.039125
222.415261, 4.039125
222.515406, 3.864055
222.568357, 3.864055
222.615277, 3.864055
222.672752, 3.839036
222.715277, 3.839036
222.765246, 3.839036
222.815148, 3.739024
222.866572, 3.739024
222.916599, 3.739024
222.965405, 3.739024
223.016097, 3.638979
223.065489, 3.638979
223.115109, 3.638979
223.165673, 3.638979
223.265162, 3.463943
223.315316, 3.463943
223.365161, 3.463943
223.417499, 3.438923
223.465277, 3.438923
223.515193, 3.438923
223.565953, 3.438923
223.665438, 3.263888
223.719617, 3.263888
223.865161, 3.163878
223.915100, 3.163878
224.015405, 3.138859
224.065219, 3.138859
224.118345, 3.138859
224.165117, 3.138859
224.215138, 3.039849
224.265304, 3.039849
224.320504, 3.039849
224.370893, 3.039849
224.417673, 2.940840
224.465146, 2.940840
224.515389, 2.940840
224.566251, 2.841831
224.615152, 2.841831
224.665354, 2.841831
224.719718, 2.743787
224.765242, 2.743787
224.815061, 2.743787
224.878565, 2.743787
225.067827, 2.569794
225.115543, 2.569794
225.165339, 2.569794
225.316627, 2.470789
225.366389, 2.470789
225.469467, 2.381777
225.515736, 2.381777
225.617856, 2.350801
225.671081, 2.350801
225.717450, 2.350801
225.770697, 2.254797
225.815054, 2.254797
225.866047, 2.254797
225.917363, 2.254797
225.971334, 2.158794
226.015431, 2.158794
226.065170, 2.158794
226.115573, 2.158794
226.167115, 2.158794
226.217337, 2.158794
226.266161, 2.061836
226.315238, 2.061836
226.365221, 2.061836
226.515254, 1.963840
226.565180, 1.963840
226.617898, 1.963840
226.666009, 1.963840
226.717674, 1.866846
226.766459, 1.866846
226.816878, 1.866846
226.865228, 1.866846
226.915572, 1.866846
226.965839, 1.668919
227.021626, 1.668919
227.065060, 1.668919
227.115373, 1.668919
227.165796, 1.668919
227.215276, 1.671915
227.265233, 1.671915
227.322962, 1.671915
227.365221, 1.671915
227.417172, 1.671915
227.478842, 1.474013
227.516189, 1.474013
227.567940, 1.474013
